event_id,customer_id,session_id,event_timestamp,event_type,product_id
E21503,C0194,bfd440a1,2026-01-24 15:58:00,view_item,P042
E21504,C0194,bfd440a1,2026-01-24 15:59:00,view_item,P012
E21512,C0194,5cec19a6,2026-03-03 12:13:00,add_to_cart,P034
E21511,C0194,5cec19a6,2026-03-03 12:10:00,view_item,P034
E21513,C0194,5cec19a6,2026-03-03 12:19:16,purchase,P034
E21520,C0194,20d7548a,2026-03-26 22:48:00,add_to_cart,P049
E21514,C0194,20d7548a,2026-03-26 22:42:00,view_item,P047
E21515,C0194,20d7548a,2026-03-26 22:44:00,view_item,P049
E21516,C0194,20d7548a,2026-03-26 22:48:00,view_item,P014
E21517,C0194,20d7548a,2026-03-26 22:45:00,view_item,P036
E21518,C0194,20d7548a,2026-03-26 22:53:00,view_item,P015
E21519,C0194,20d7548a,2026-03-26 22:47:00,view_item,P006
E21521,C0194,20d7548a,2026-03-26 23:01:23,purchase,P049
E21525,C0195,f27786f3,2025-08-12 01:18:00,add_to_cart,P032
E21522,C0195,f27786f3,2025-08-12 01:13:00,view_item,P032
E21523,C0195,f27786f3,2025-08-12 01:13:00,view_item,P030
E21524,C0195,f27786f3,2025-08-12 01:15:00,view_item,P039
E21526,C0195,a8ebf3bb,2025-08-24 15:00:00,view_item,P041
E21535,C0195,bf5f7a7c,2025-09-07 19:10:00,add_to_cart,P043
E21536,C0195,bf5f7a7c,2025-09-07 19:12:00,add_to_cart,P026
E21537,C0195,bf5f7a7c,2025-09-07 19:03:00,add_to_cart,P049
E21538,C0195,bf5f7a7c,2025-09-07 19:10:00,add_to_cart,P013
E21527,C0195,bf5f7a7c,2025-09-07 19:06:00,view_item,P036
E21528,C0195,bf5f7a7c,2025-09-07 19:06:00,view_item,P043
E21529,C0195,bf5f7a7c,2025-09-07 19:11:00,view_item,P026
E21530,C0195,bf5f7a7c,2025-09-07 19:01:00,view_item,P014
E21531,C0195,bf5f7a7c,2025-09-07 19:07:00,view_item,P011
E21532,C0195,bf5f7a7c,2025-09-07 19:02:00,view_item,P049
E21533,C0195,bf5f7a7c,2025-09-07 19:08:00,view_item,P013
E21534,C0195,bf5f7a7c,2025-09-07 19:13:00,view_item,P047
E21547,C0195,fd792d01,2025-10-10 08:43:00,add_to_cart,P028
E21539,C0195,fd792d01,2025-10-10 08:53:00,view_item,P046
E21540,C0195,fd792d01,2025-10-10 08:41:00,view_item,P028
E21541,C0195,fd792d01,2025-10-10 08:53:00,view_item,P039
E21542,C0195,fd792d01,2025-10-10 08:40:00,view_item,P017
E21543,C0195,fd792d01,2025-10-10 08:45:00,view_item,P016
E21544,C0195,fd792d01,2025-10-10 08:41:00,view_item,P048
E21545,C0195,fd792d01,2025-10-10 08:50:00,view_item,P023
E21546,C0195,fd792d01,2025-10-10 08:40:00,view_item,P002
E21548,C0195,fd792d01,2025-10-10 08:54:15,purchase,P028
E21551,C0195,a32db70c,2025-10-27 09:12:00,add_to_cart,P009
E21549,C0195,a32db70c,2025-10-27 09:11:00,view_item,P032
E21550,C0195,a32db70c,2025-10-27 09:11:00,view_item,P009
E21556,C0195,5e4d0772,2025-11-07 13:49:00,add_to_cart,P049
E21557,C0195,5e4d0772,2025-11-07 13:53:00,add_to_cart,P012
E21552,C0195,5e4d0772,2025-11-07 13:51:00,view_item,P001
E21553,C0195,5e4d0772,2025-11-07 13:48:00,view_item,P049
E21554,C0195,5e4d0772,2025-11-07 13:48:00,view_item,P012
E21555,C0195,5e4d0772,2025-11-07 13:52:00,view_item,P029
E21566,C0195,b312375f,2025-12-15 07:51:00,add_to_cart,P048
E21567,C0195,b312375f,2025-12-15 07:48:00,add_to_cart,P004
E21558,C0195,b312375f,2025-12-15 07:49:00,view_item,P048
E21559,C0195,b312375f,2025-12-15 07:39:00,view_item,P019
E21560,C0195,b312375f,2025-12-15 07:51:00,view_item,P014
E21561,C0195,b312375f,2025-12-15 07:45:00,view_item,P035
E21562,C0195,b312375f,2025-12-15 07:51:00,view_item,P028
E21563,C0195,b312375f,2025-12-15 07:39:00,view_item,P011
E21564,C0195,b312375f,2025-12-15 07:37:00,view_item,P001
E21565,C0195,b312375f,2025-12-15 07:43:00,view_item,P004
E21575,C0195,5e32dfed,2026-01-05 16:12:00,add_to_cart,P041
E21576,C0195,5e32dfed,2026-01-05 16:16:00,add_to_cart,P032
E21577,C0195,5e32dfed,2026-01-05 16:13:00,add_to_cart,P027
E21568,C0195,5e32dfed,2026-01-05 16:08:00,view_item,P041
E21569,C0195,5e32dfed,2026-01-05 16:11:00,view_item,P032
E21570,C0195,5e32dfed,2026-01-05 16:12:00,view_item,P027
E21571,C0195,5e32dfed,2026-01-05 16:08:00,view_item,P003
E21572,C0195,5e32dfed,2026-01-05 16:05:00,view_item,P006
E21573,C0195,5e32dfed,2026-01-05 16:14:00,view_item,P015
E21574,C0195,5e32dfed,2026-01-05 16:17:00,view_item,P001
E21584,C0195,3d4f6892,2026-01-25 02:25:00,add_to_cart,P016
E21585,C0195,3d4f6892,2026-01-25 02:23:00,add_to_cart,P047
E21578,C0195,3d4f6892,2026-01-25 02:21:00,view_item,P016
E21579,C0195,3d4f6892,2026-01-25 02:17:00,view_item,P010
E21580,C0195,3d4f6892,2026-01-25 02:21:00,view_item,P045
E21581,C0195,3d4f6892,2026-01-25 02:22:00,view_item,P047
E21582,C0195,3d4f6892,2026-01-25 02:21:00,view_item,P024
E21583,C0195,3d4f6892,2026-01-25 02:25:00,view_item,P008
E21586,C0195,3d4f6892,2026-01-25 02:28:07,purchase,P016
E21595,C0195,85a70818,2026-02-06 21:50:00,add_to_cart,P003
E21596,C0195,85a70818,2026-02-06 21:52:00,add_to_cart,P049
E21597,C0195,85a70818,2026-02-06 21:56:00,add_to_cart,P046
E21598,C0195,85a70818,2026-02-06 21:57:00,add_to_cart,P030
E21599,C0195,85a70818,2026-02-06 21:50:00,add_to_cart,P021
E21587,C0195,85a70818,2026-02-06 22:00:00,view_item,P025
E21588,C0195,85a70818,2026-02-06 21:48:00,view_item,P003
E21589,C0195,85a70818,2026-02-06 21:54:00,view_item,P017
E21590,C0195,85a70818,2026-02-06 21:50:00,view_item,P008
E21591,C0195,85a70818,2026-02-06 21:48:00,view_item,P049
E21592,C0195,85a70818,2026-02-06 21:52:00,view_item,P046
E21593,C0195,85a70818,2026-02-06 21:54:00,view_item,P030
E21594,C0195,85a70818,2026-02-06 21:46:00,view_item,P021
E21600,C0195,85a70818,2026-02-06 22:03:14,purchase,P049
E21601,C0195,85a70818,2026-02-06 22:03:20,purchase,P046
E21602,C0195,85a70818,2026-02-06 22:03:23,purchase,P030
E21603,C0195,85a70818,2026-02-06 22:03:16,purchase,P021
E21612,C0195,3a0a1a6c,2026-03-22 00:01:00,add_to_cart,P009
E21604,C0195,3a0a1a6c,2026-03-22 00:04:00,view_item,P028
E21605,C0195,3a0a1a6c,2026-03-22 00:03:00,view_item,P005
E21606,C0195,3a0a1a6c,2026-03-21 23:58:00,view_item,P013
E21607,C0195,3a0a1a6c,2026-03-22 00:09:00,view_item,P025
E21608,C0195,3a0a1a6c,2026-03-21 23:56:00,view_item,P044
E21609,C0195,3a0a1a6c,2026-03-22 00:09:00,view_item,P014
E21610,C0195,3a0a1a6c,2026-03-21 23:57:00,view_item,P009
E21611,C0195,3a0a1a6c,2026-03-22 00:07:00,view_item,P026
E21613,C0195,3a0a1a6c,2026-03-22 00:13:22,purchase,P009
E21614,C0195,5dcf49ba,2026-03-26 16:37:00,view_item,P006
E21622,C0195,81cf96b5,2026-04-28 17:15:00,add_to_cart,P027
E21623,C0195,81cf96b5,2026-04-28 17:24:00,add_to_cart,P045
E21624,C0195,81cf96b5,2026-04-28 17:10:00,add_to_cart,P047
E21625,C0195,81cf96b5,2026-04-28 17:17:00,add_to_cart,P050
E21615,C0195,81cf96b5,2026-04-28 17:14:00,view_item,P027
E21616,C0195,81cf96b5,2026-04-28 17:20:00,view_item,P043
E21617,C0195,81cf96b5,2026-04-28 17:21:00,view_item,P045
E21618,C0195,81cf96b5,2026-04-28 17:08:00,view_item,P047
E21619,C0195,81cf96b5,2026-04-28 17:12:00,view_item,P050
E21620,C0195,81cf96b5,2026-04-28 17:09:00,view_item,P015
E21621,C0195,81cf96b5,2026-04-28 17:07:00,view_item,P023
E21626,C0196,d91d273d,2025-07-07 13:11:00,view_item,P008
E21627,C0196,dae8fc32,2025-07-15 15:05:00,view_item,P023
E21634,C0196,73c521f9,2025-07-21 18:39:00,add_to_cart,P009
E21635,C0196,73c521f9,2025-07-21 18:40:00,add_to_cart,P030
E21636,C0196,73c521f9,2025-07-21 18:37:00,add_to_cart,P002
E21628,C0196,73c521f9,2025-07-21 18:36:00,view_item,P009
E21629,C0196,73c521f9,2025-07-21 18:47:00,view_item,P025
E21630,C0196,73c521f9,2025-07-21 18:38:00,view_item,P030
E21631,C0196,73c521f9,2025-07-21 18:36:00,view_item,P042
E21632,C0196,73c521f9,2025-07-21 18:41:00,view_item,P012
E21633,C0196,73c521f9,2025-07-21 18:36:00,view_item,P002
E21637,C0196,18e45799,2025-08-05 14:38:00,view_item,P003
E21638,C0196,18e45799,2025-08-05 14:47:00,view_item,P010
E21639,C0196,18e45799,2025-08-05 14:42:00,view_item,P044
E21640,C0196,18e45799,2025-08-05 14:45:00,view_item,P048
E21641,C0196,18e45799,2025-08-05 14:42:00,view_item,P034
E21642,C0196,18e45799,2025-08-05 14:40:00,view_item,P040
E21643,C0196,18e45799,2025-08-05 14:37:00,view_item,P020
E21644,C0196,18e45799,2025-08-05 14:43:00,view_item,P046
E21650,C0196,99f4a8f3,2025-09-06 14:10:00,add_to_cart,P050
E21651,C0196,99f4a8f3,2025-09-06 13:56:00,add_to_cart,P022
E21652,C0196,99f4a8f3,2025-09-06 13:58:00,add_to_cart,P017
E21653,C0196,99f4a8f3,2025-09-06 13:55:00,add_to_cart,P028
E21645,C0196,99f4a8f3,2025-09-06 14:05:00,view_item,P050
E21646,C0196,99f4a8f3,2025-09-06 14:04:00,view_item,P048
E21647,C0196,99f4a8f3,2025-09-06 13:54:00,view_item,P022
E21648,C0196,99f4a8f3,2025-09-06 13:57:00,view_item,P017
E21649,C0196,99f4a8f3,2025-09-06 13:54:00,view_item,P028
E21654,C0196,99f4a8f3,2025-09-06 14:04:29,purchase,P050
E21655,C0196,99f4a8f3,2025-09-06 14:04:24,purchase,P022
E21656,C0196,99f4a8f3,2025-09-06 14:04:29,purchase,P017
E21664,C0196,99b3bd39,2025-09-24 04:59:00,add_to_cart,P036
E21665,C0196,99b3bd39,2025-09-24 04:52:00,add_to_cart,P046
E21666,C0196,99b3bd39,2025-09-24 04:56:00,add_to_cart,P050
E21667,C0196,99b3bd39,2025-09-24 04:55:00,add_to_cart,P012
E21657,C0196,99b3bd39,2025-09-24 04:54:00,view_item,P022
E21658,C0196,99b3bd39,2025-09-24 04:54:00,view_item,P036
E21659,C0196,99b3bd39,2025-09-24 04:48:00,view_item,P046
E21660,C0196,99b3bd39,2025-09-24 04:53:00,view_item,P015
E21661,C0196,99b3bd39,2025-09-24 04:51:00,view_item,P050
E21662,C0196,99b3bd39,2025-09-24 04:54:00,view_item,P026
E21663,C0196,99b3bd39,2025-09-24 04:54:00,view_item,P012
E21669,C0196,e2313a17,2025-10-26 14:35:00,add_to_cart,P037
E21668,C0196,e2313a17,2025-10-26 14:32:00,view_item,P037
E21672,C0196,05e5389d,2025-11-24 06:57:00,add_to_cart,P003
E21670,C0196,05e5389d,2025-11-24 06:56:00,view_item,P042
E21671,C0196,05e5389d,2025-11-24 06:56:00,view_item,P003
E21673,C0196,05e5389d,2025-11-24 07:06:26,purchase,P003
E21679,C0196,bdf31449,2025-12-19 21:11:00,add_to_cart,P043
E21680,C0196,bdf31449,2025-12-19 21:19:00,add_to_cart,P017
E21674,C0196,bdf31449,2025-12-19 21:13:00,view_item,P045
E21675,C0196,bdf31449,2025-12-19 21:08:00,view_item,P043
E21676,C0196,bdf31449,2025-12-19 21:17:00,view_item,P018
E21677,C0196,bdf31449,2025-12-19 21:17:00,view_item,P017
E21678,C0196,bdf31449,2025-12-19 21:17:00,view_item,P041
E21681,C0196,fe419250,2025-12-29 01:06:00,view_item,P025
E21682,C0196,fe419250,2025-12-29 01:16:00,view_item,P028
E21685,C0196,86aea7c7,2026-02-03 13:08:00,add_to_cart,P013
E21683,C0196,86aea7c7,2026-02-03 13:04:00,view_item,P013
E21684,C0196,86aea7c7,2026-02-03 13:00:00,view_item,P023
E21690,C0196,44152b7d,2026-03-21 12:34:00,add_to_cart,P015
E21691,C0196,44152b7d,2026-03-21 12:23:00,add_to_cart,P022
E21692,C0196,44152b7d,2026-03-21 12:23:00,add_to_cart,P013
E21686,C0196,44152b7d,2026-03-21 12:29:00,view_item,P015
E21687,C0196,44152b7d,2026-03-21 12:18:00,view_item,P022
E21688,C0196,44152b7d,2026-03-21 12:17:00,view_item,P017
E21689,C0196,44152b7d,2026-03-21 12:19:00,view_item,P013
E21693,C0196,981cb7f1,2026-04-06 08:47:00,view_item,P040
E21701,C0196,efd7ce02,2026-04-18 13:22:00,add_to_cart,P036
E21702,C0196,efd7ce02,2026-04-18 13:22:00,add_to_cart,P043
E21694,C0196,efd7ce02,2026-04-18 13:19:00,view_item,P036
E21695,C0196,efd7ce02,2026-04-18 13:17:00,view_item,P031
E21696,C0196,efd7ce02,2026-04-18 13:20:00,view_item,P043
E21697,C0196,efd7ce02,2026-04-18 13:24:00,view_item,P022
E21698,C0196,efd7ce02,2026-04-18 13:22:00,view_item,P013
E21699,C0196,efd7ce02,2026-04-18 13:25:00,view_item,P041
E21700,C0196,efd7ce02,2026-04-18 13:29:00,view_item,P003
E21706,C0196,3e679b77,2026-04-28 12:10:00,add_to_cart,P024
E21703,C0196,3e679b77,2026-04-28 11:55:00,view_item,P018
E21704,C0196,3e679b77,2026-04-28 12:07:00,view_item,P024
E21705,C0196,3e679b77,2026-04-28 12:06:00,view_item,P012
E21712,C0198,7bf053d7,2025-11-11 16:01:00,add_to_cart,P033
E21713,C0198,7bf053d7,2025-11-11 15:56:00,add_to_cart,P028
E21714,C0198,7bf053d7,2025-11-11 16:04:00,add_to_cart,P050
E21715,C0198,7bf053d7,2025-11-11 16:04:00,add_to_cart,P021
E21707,C0198,7bf053d7,2025-11-11 15:57:00,view_item,P033
E21708,C0198,7bf053d7,2025-11-11 15:54:00,view_item,P028
E21709,C0198,7bf053d7,2025-11-11 15:59:00,view_item,P050
E21710,C0198,7bf053d7,2025-11-11 16:01:00,view_item,P021
E21711,C0198,7bf053d7,2025-11-11 15:49:00,view_item,P025
E21716,C0198,7bf053d7,2025-11-11 15:58:21,purchase,P033
E21717,C0198,7bf053d7,2025-11-11 15:58:19,purchase,P050
E21718,C0198,7bf053d7,2025-11-11 15:58:20,purchase,P021
E21725,C0198,5544755a,2025-12-06 01:23:00,add_to_cart,P004
E21726,C0198,5544755a,2025-12-06 01:21:00,add_to_cart,P022
E21719,C0198,5544755a,2025-12-06 01:12:00,view_item,P002
E21720,C0198,5544755a,2025-12-06 01:08:00,view_item,P030
E21721,C0198,5544755a,2025-12-06 01:18:00,view_item,P004
E21722,C0198,5544755a,2025-12-06 01:11:00,view_item,P032
E21723,C0198,5544755a,2025-12-06 01:16:00,view_item,P022
E21724,C0198,5544755a,2025-12-06 01:08:00,view_item,P027
E21733,C0198,4f60c7bf,2026-01-04 01:59:00,add_to_cart,P001
E21734,C0198,4f60c7bf,2026-01-04 01:54:00,add_to_cart,P038
E21735,C0198,4f60c7bf,2026-01-04 01:55:00,add_to_cart,P037
E21727,C0198,4f60c7bf,2026-01-04 01:57:00,view_item,P011
E21728,C0198,4f60c7bf,2026-01-04 01:54:00,view_item,P001
E21729,C0198,4f60c7bf,2026-01-04 01:50:00,view_item,P038
E21730,C0198,4f60c7bf,2026-01-04 01:59:00,view_item,P021
E21731,C0198,4f60c7bf,2026-01-04 01:55:00,view_item,P005
E21732,C0198,4f60c7bf,2026-01-04 01:53:00,view_item,P037
E21741,C0198,4b53b8df,2026-02-09 11:42:00,add_to_cart,P036
E21742,C0198,4b53b8df,2026-02-09 11:53:00,add_to_cart,P039
E21736,C0198,4b53b8df,2026-02-09 11:45:00,view_item,P034
E21737,C0198,4b53b8df,2026-02-09 11:47:00,view_item,P020
E21738,C0198,4b53b8df,2026-02-09 11:41:00,view_item,P036
E21739,C0198,4b53b8df,2026-02-09 11:44:00,view_item,P050
E21740,C0198,4b53b8df,2026-02-09 11:49:00,view_item,P039
E21743,C0198,4b53b8df,2026-02-09 11:49:30,purchase,P036
E21751,C0198,2c61bef9,2026-03-13 12:30:00,add_to_cart,P004
E21752,C0198,2c61bef9,2026-03-13 12:26:00,add_to_cart,P023
E21753,C0198,2c61bef9,2026-03-13 12:31:00,add_to_cart,P045
E21754,C0198,2c61bef9,2026-03-13 12:37:00,add_to_cart,P047
E21744,C0198,2c61bef9,2026-03-13 12:25:00,view_item,P046
E21745,C0198,2c61bef9,2026-03-13 12:29:00,view_item,P004
E21746,C0198,2c61bef9,2026-03-13 12:24:00,view_item,P023
E21747,C0198,2c61bef9,2026-03-13 12:28:00,view_item,P045
E21748,C0198,2c61bef9,2026-03-13 12:20:00,view_item,P029
E21749,C0198,2c61bef9,2026-03-13 12:33:00,view_item,P047
E21750,C0198,2c61bef9,2026-03-13 12:25:00,view_item,P020
E21755,C0198,2c61bef9,2026-03-13 12:39:07,purchase,P004
E21756,C0198,2c61bef9,2026-03-13 12:39:30,purchase,P023
E21757,C0198,2c61bef9,2026-03-13 12:39:30,purchase,P045
E21758,C0198,2c61bef9,2026-03-13 12:39:08,purchase,P047
E21763,C0198,55bc2175,2026-03-25 08:39:00,add_to_cart,P027
E21759,C0198,55bc2175,2026-03-25 08:32:00,view_item,P032
E21760,C0198,55bc2175,2026-03-25 08:35:00,view_item,P027
E21761,C0198,55bc2175,2026-03-25 08:24:00,view_item,P049
E21762,C0198,55bc2175,2026-03-25 08:31:00,view_item,P017
E21769,C0198,8886dce3,2026-04-23 11:00:00,add_to_cart,P044
E21770,C0198,8886dce3,2026-04-23 10:54:00,add_to_cart,P012
E21764,C0198,8886dce3,2026-04-23 10:49:00,view_item,P018
E21765,C0198,8886dce3,2026-04-23 10:53:00,view_item,P019
E21766,C0198,8886dce3,2026-04-23 10:57:00,view_item,P044
E21767,C0198,8886dce3,2026-04-23 10:52:00,view_item,P036
E21768,C0198,8886dce3,2026-04-23 10:49:00,view_item,P012
E21774,C0199,9cb3fed4,2025-10-28 05:41:00,add_to_cart,P009
E21771,C0199,9cb3fed4,2025-10-28 05:23:00,view_item,P050
E21772,C0199,9cb3fed4,2025-10-28 05:24:00,view_item,P003
E21773,C0199,9cb3fed4,2025-10-28 05:36:00,view_item,P009
E21780,C0199,080b2a81,2025-12-09 14:01:00,add_to_cart,P043
E21781,C0199,080b2a81,2025-12-09 13:49:00,add_to_cart,P012
E21775,C0199,080b2a81,2025-12-09 13:48:00,view_item,P006
E21776,C0199,080b2a81,2025-12-09 13:54:00,view_item,P025
E21777,C0199,080b2a81,2025-12-09 13:54:00,view_item,P015
E21778,C0199,080b2a81,2025-12-09 14:00:00,view_item,P043
E21779,C0199,080b2a81,2025-12-09 13:48:00,view_item,P012
E21782,C0199,080b2a81,2025-12-09 14:05:19,purchase,P043
E21786,C0199,d491c71e,2025-12-18 13:40:00,add_to_cart,P034
E21783,C0199,d491c71e,2025-12-18 13:37:00,view_item,P010
E21784,C0199,d491c71e,2025-12-18 13:45:00,view_item,P018
E21785,C0199,d491c71e,2025-12-18 13:36:00,view_item,P034
E21795,C0199,5706780c,2026-01-08 18:33:00,add_to_cart,P022
E21787,C0199,5706780c,2026-01-08 18:38:00,view_item,P033
E21788,C0199,5706780c,2026-01-08 18:37:00,view_item,P016
E21789,C0199,5706780c,2026-01-08 18:35:00,view_item,P009
E21790,C0199,5706780c,2026-01-08 18:31:00,view_item,P022
E21791,C0199,5706780c,2026-01-08 18:32:00,view_item,P003
E21792,C0199,5706780c,2026-01-08 18:30:00,view_item,P024
E21793,C0199,5706780c,2026-01-08 18:26:00,view_item,P005
E21794,C0199,5706780c,2026-01-08 18:30:00,view_item,P010
E21800,C0199,9f5044f3,2026-02-11 09:05:00,add_to_cart,P030
E21801,C0199,9f5044f3,2026-02-11 09:02:00,add_to_cart,P031
E21796,C0199,9f5044f3,2026-02-11 09:12:00,view_item,P050
E21797,C0199,9f5044f3,2026-02-11 09:03:00,view_item,P030
E21798,C0199,9f5044f3,2026-02-11 09:06:00,view_item,P034
E21799,C0199,9f5044f3,2026-02-11 09:00:00,view_item,P031
E21802,C0199,9f5044f3,2026-02-11 09:18:20,purchase,P030
E21803,C0199,9f5044f3,2026-02-11 09:18:12,purchase,P031
E21808,C0199,e57fa967,2026-03-07 22:13:00,add_to_cart,P023
E21809,C0199,e57fa967,2026-03-07 22:26:00,add_to_cart,P035
E21810,C0199,e57fa967,2026-03-07 22:27:00,add_to_cart,P046
E21804,C0199,e57fa967,2026-03-07 22:20:00,view_item,P013
E21805,C0199,e57fa967,2026-03-07 22:12:00,view_item,P023
E21806,C0199,e57fa967,2026-03-07 22:23:00,view_item,P035
E21807,C0199,e57fa967,2026-03-07 22:22:00,view_item,P046
E21811,C0199,e57fa967,2026-03-07 22:28:22,purchase,P023
E21812,C0199,e57fa967,2026-03-07 22:28:16,purchase,P035
E21813,C0199,e57fa967,2026-03-07 22:28:30,purchase,P046
E21817,C0199,eade1e84,2026-04-07 22:32:00,add_to_cart,P045
E21814,C0199,eade1e84,2026-04-07 22:41:00,view_item,P004
E21815,C0199,eade1e84,2026-04-07 22:33:00,view_item,P007
E21816,C0199,eade1e84,2026-04-07 22:29:00,view_item,P045
E21818,C0199,eade1e84,2026-04-07 22:44:12,purchase,P045
E21819,C0200,0117f697,2025-08-29 20:04:00,view_item,P024
E21820,C0200,0117f697,2025-08-29 20:04:00,view_item,P034
E21821,C0200,0117f697,2025-08-29 20:09:00,view_item,P030
E21822,C0200,0117f697,2025-08-29 20:10:00,view_item,P010
E21823,C0200,0117f697,2025-08-29 20:11:00,view_item,P017
E21832,C0200,4112bb4b,2025-09-20 09:09:00,add_to_cart,P038
E21833,C0200,4112bb4b,2025-09-20 09:05:00,add_to_cart,P039
E21824,C0200,4112bb4b,2025-09-20 09:01:00,view_item,P019
E21825,C0200,4112bb4b,2025-09-20 09:06:00,view_item,P038
E21826,C0200,4112bb4b,2025-09-20 09:04:00,view_item,P023
E21827,C0200,4112bb4b,2025-09-20 09:11:00,view_item,P002
E21828,C0200,4112bb4b,2025-09-20 09:10:00,view_item,P026
E21829,C0200,4112bb4b,2025-09-20 09:11:00,view_item,P006
E21830,C0200,4112bb4b,2025-09-20 09:03:00,view_item,P039
E21831,C0200,4112bb4b,2025-09-20 09:04:00,view_item,P018
E21837,C0200,5a147e1b,2025-11-01 11:51:00,add_to_cart,P040
E21838,C0200,5a147e1b,2025-11-01 11:54:00,add_to_cart,P024
E21839,C0200,5a147e1b,2025-11-01 11:55:00,add_to_cart,P018
E21834,C0200,5a147e1b,2025-11-01 11:46:00,view_item,P040
E21835,C0200,5a147e1b,2025-11-01 11:50:00,view_item,P024
E21836,C0200,5a147e1b,2025-11-01 11:51:00,view_item,P018
E21845,C0200,dcd785f2,2025-11-20 09:35:00,add_to_cart,P044
E21846,C0200,dcd785f2,2025-11-20 09:31:00,add_to_cart,P023
E21840,C0200,dcd785f2,2025-11-20 09:26:00,view_item,P001
E21841,C0200,dcd785f2,2025-11-20 09:30:00,view_item,P005
E21842,C0200,dcd785f2,2025-11-20 09:34:00,view_item,P044
E21843,C0200,dcd785f2,2025-11-20 09:30:00,view_item,P023
E21844,C0200,dcd785f2,2025-11-20 09:31:00,view_item,P042
E21847,C0200,dcd785f2,2025-11-20 09:33:23,purchase,P044
E21848,C0200,dcd785f2,2025-11-20 09:33:21,purchase,P023
E21853,C0200,a23a4d38,2025-11-25 07:41:00,add_to_cart,P021
E21854,C0200,a23a4d38,2025-11-25 07:34:00,add_to_cart,P015
E21849,C0200,a23a4d38,2025-11-25 07:39:00,view_item,P007
E21850,C0200,a23a4d38,2025-11-25 07:36:00,view_item,P021
E21851,C0200,a23a4d38,2025-11-25 07:35:00,view_item,P029
E21852,C0200,a23a4d38,2025-11-25 07:29:00,view_item,P015
E21855,C0200,1b77fd17,2025-12-19 01:17:00,view_item,P047
E21856,C0200,1b77fd17,2025-12-19 01:25:00,view_item,P008
E21865,C0200,3198b722,2026-01-14 07:38:00,add_to_cart,P014
E21866,C0200,3198b722,2026-01-14 07:41:00,add_to_cart,P035
E21857,C0200,3198b722,2026-01-14 07:34:00,view_item,P014
E21858,C0200,3198b722,2026-01-14 07:43:00,view_item,P019
E21859,C0200,3198b722,2026-01-14 07:42:00,view_item,P021
E21860,C0200,3198b722,2026-01-14 07:33:00,view_item,P001
E21861,C0200,3198b722,2026-01-14 07:35:00,view_item,P007
E21862,C0200,3198b722,2026-01-14 07:36:00,view_item,P024
E21863,C0200,3198b722,2026-01-14 07:37:00,view_item,P035
E21864,C0200,3198b722,2026-01-14 07:30:00,view_item,P020
E21867,C0200,3198b722,2026-01-14 07:48:15,purchase,P014
E21874,C0200,5323facb,2026-02-26 01:57:00,add_to_cart,P050
E21875,C0200,5323facb,2026-02-26 02:08:00,add_to_cart,P013
E21876,C0200,5323facb,2026-02-26 02:01:00,add_to_cart,P044
E21868,C0200,5323facb,2026-02-26 01:53:00,view_item,P050
E21869,C0200,5323facb,2026-02-26 02:07:00,view_item,P013
E21870,C0200,5323facb,2026-02-26 01:58:00,view_item,P044
E21871,C0200,5323facb,2026-02-26 01:58:00,view_item,P028
E21872,C0200,5323facb,2026-02-26 02:07:00,view_item,P047
E21873,C0200,5323facb,2026-02-26 02:03:00,view_item,P034
E21877,C0200,5323facb,2026-02-26 02:03:16,purchase,P050
E21878,C0200,5323facb,2026-02-26 02:03:09,purchase,P044
E21882,C0200,3800d533,2026-03-04 17:05:00,add_to_cart,P013
E21883,C0200,3800d533,2026-03-04 17:03:00,add_to_cart,P003
E21879,C0200,3800d533,2026-03-04 17:02:00,view_item,P013
E21880,C0200,3800d533,2026-03-04 17:02:00,view_item,P003
E21881,C0200,3800d533,2026-03-04 16:51:00,view_item,P012
E21890,C0200,5e94a631,2026-03-13 02:52:00,add_to_cart,P010
E21891,C0200,5e94a631,2026-03-13 02:49:00,add_to_cart,P034
E21892,C0200,5e94a631,2026-03-13 02:58:00,add_to_cart,P017
E21884,C0200,5e94a631,2026-03-13 02:50:00,view_item,P010
E21885,C0200,5e94a631,2026-03-13 02:47:00,view_item,P034
E21886,C0200,5e94a631,2026-03-13 02:54:00,view_item,P017
E21887,C0200,5e94a631,2026-03-13 02:47:00,view_item,P050
E21888,C0200,5e94a631,2026-03-13 02:48:00,view_item,P005
E21889,C0200,5e94a631,2026-03-13 02:45:00,view_item,P008
E21893,C0200,5e94a631,2026-03-13 03:00:07,purchase,P010
E21894,C0200,5e94a631,2026-03-13 03:00:30,purchase,P034
E21895,C0200,5e94a631,2026-03-13 03:00:10,purchase,P017
E21899,C0200,07f771ac,2026-04-03 11:55:00,add_to_cart,P027
E21896,C0200,07f771ac,2026-04-03 11:52:00,view_item,P027
E21897,C0200,07f771ac,2026-04-03 11:46:00,view_item,P024
E21898,C0200,07f771ac,2026-04-03 11:55:00,view_item,P044
E21900,C0200,07f771ac,2026-04-03 11:56:22,purchase,P027
E21904,C0200,ad9d9531,2026-04-08 23:38:00,add_to_cart,P049
E21905,C0200,ad9d9531,2026-04-08 23:36:00,add_to_cart,P002
E21901,C0200,ad9d9531,2026-04-08 23:33:00,view_item,P049
E21902,C0200,ad9d9531,2026-04-08 23:35:00,view_item,P002
